system:index,NDVI,NDVI_count,NDVI_disp,confidence,cropland,cultivated_land
47851,0.795456648,11,0.125222832,91,36,2
47852,0.54665041,12,0.031682441,100,176,1
47854,0.284614593,4,0.00453781,100,61,2
47856,0.485256433,22,0.014558759,91,152,1
47858,0.615861475,9,0.140304509,100,4,2
47859,0.551550448,5,0.008022687,100,176,1
47860,0.330912769,4,0.002624176,90,121,1
47861,0.78124392,4,0.305263532,100,24,2
47862,0.688739896,9,0.032895482,100,24,2
47863,0.588755608,12,0.030473291,100,176,1
47867,0.491190374,14,0.029386201,100,176,1
47868,0.860856891,7,0.021232387,95,36,2
47872,0.77071476,9,0.222335733,100,4,2
47874,0.353411376,19,0.008977725,90,152,1
47876,0.453445435,7,0.023196251,100,176,1
47877,0.3028211,5,0.005401883,100,61,2
47878,0.418575555,14,0.012601105,93,152,1
47879,0.804590106,10,0.284669735,100,1,2
47880,0.453781545,4,0.009699336,100,24,2
47881,0.751068234,5,0.203535479,100,1,2
47882,0.793023527,12,0.183380487,100,1,2
47885,0.469584465,12,0.026255245,100,176,1
47886,0.519301474,4,0.054643655,94,24,2
47889,0.22841236,4,0.002038081,100,61,2
47890,0.363203347,23,0.016682785,93,176,1
47891,0.671657264,18,0.105583098,100,24,2
47892,0.860768497,19,0.036874647,100,36,2
47893,0.552672446,11,0.114481893,100,4,2
47896,0.492499411,4,0.006665341,90,176,1
47898,0.569256961,5,0.020069573,100,176,1
47899,0.457657993,9,0.034998155,100,61,2
47900,0.540106952,6,0.001391887,100,176,1
47901,0.845004499,10,0.098394904,100,24,2
47902,0.224998057,4,0.003585792,100,61,2
47903,0.57616663,6,0.081363928,93,176,1
47904,0.584686041,5,0.074481645,100,24,2
47905,0.805094242,13,0.035395318,100,36,2
47908,0.38277179,5,0.015932378,92,176,1
47909,0.407906771,9,0.008976188,100,176,1
47911,0.781285167,10,0.220456308,100,1,2
47912,0.241800815,17,0.003150387,94,61,2
47915,0.592019737,4,0.076120493,100,24,2
47917,0.514374912,5,0.009229313,92,176,1
47918,0.522442877,7,0.031557385,100,176,1
47920,0.170617074,3,6.08E-05,100,61,2
47922,0.683197916,7,0.115430195,100,4,2
47923,0.698535681,6,0.096954856,100,24,2
47924,0.715296209,12,0.06854976,100,24,2
47925,0.552155614,10,0.031171198,100,176,1
47926,0.689077914,12,0.060823077,100,24,2
47927,0.525972843,5,0.011412885,92,176,1
47929,0.699423015,20,0.069630442,100,24,2
47930,0.216841057,4,0.001463139,94,61,2
47934,0.403072536,4,0.043304602,100,4,2
47936,0.457658172,11,0.006525982,91,176,1
47938,0.787026048,5,0.099801571,100,24,2
47942,0.536169171,4,0.017003774,94,152,1
47943,0.295665026,7,0.0043391,100,61,2
47945,0.39466536,7,0.024587528,91,176,1
47948,0.297896594,6,0.007135457,100,61,2
47951,0.46033892,4,0.008130149,100,121,1
47952,0.780398667,8,0.170620728,100,24,2
47954,0.695570886,5,0.051056055,100,1,2
47956,0.210479096,12,4.32E-04,90,61,2
47958,0.532560885,15,0.025169905,100,176,1
47959,0.521518886,4,0.049377924,100,176,1
47965,0.687615812,7,0.029694427,94,152,1
47967,0.4117755,7,0.010867978,100,121,1
47972,0.726198673,10,0.198365093,100,4,2
47973,0.502112687,9,0.017801015,91,176,1
47974,0.757767022,9,0.185051569,100,4,2
47975,0.536490798,4,0.071826174,100,176,1
47977,0.473071575,4,0.006280239,100,121,1
47978,0.54439503,3,0.053160911,100,176,1
47979,0.333796054,15,0.008308384,91,176,1
47980,0.674404562,12,0.125799062,90,4,2
47982,0.420713544,3,0.001283186,93,176,1
47983,0.727074802,9,0.129919065,91,4,2
47986,0.477159798,5,0.07401258,90,24,2
47987,0.582354724,5,0.014792718,100,176,1
47988,0.636963367,9,0.017957758,90,176,1
47990,0.63420862,10,0.05517884,92,152,1
47991,0.406228662,3,0.008754387,100,176,1
47992,0.269922167,14,0.010283652,100,61,2
47993,0.469511062,21,0.026499429,91,176,1
47994,0.811586201,21,0.17816024,100,4,2
47995,0.579355836,11,0.023645107,100,176,1
47996,0.493551731,3,0.023082221,92,176,1
47997,0.780360103,18,0.179968309,100,1,2
47998,0.667164326,8,0.1367854,100,1,2
48001,0.783549309,6,0.153579935,100,24,2
48002,0.532117724,4,0.041257191,94,176,1
48003,0.649614453,6,0.03999023,100,24,2
48006,0.805193186,13,0.198449295,100,4,2
48008,0.501356065,5,0.051577674,100,121,1
48009,0.660956144,3,0.225808792,100,24,2
48011,0.315944165,5,0.006694993,100,24,2
48012,0.645712078,5,0.111186231,90,1,2
48013,0.804537117,16,0.215967776,100,24,2
48014,0.591239095,5,0.077353466,100,24,2
48016,0.585869968,9,0.032386537,100,176,1
48018,0.850603402,5,0.082756756,100,1,2
48019,0.29886058,9,0.001560901,92,61,2
48020,0.472513676,3,0.028098938,100,176,1
48021,0.523522258,14,0.047395673,100,176,1
48022,0.51064086,13,0.065254241,100,176,1
48023,0.44380632,3,0.023547538,100,24,2
48024,0.596631348,10,0.026838348,100,176,1
48025,0.572131753,4,0.0731154,92,176,1
48028,0.576052547,20,0.035139329,100,176,1
48029,0.434561461,20,0.016435815,91,176,1
48031,0.808279097,7,0.232614853,100,1,2
48033,0.488487691,11,0.037915614,100,176,1
48034,0.808281302,5,0.233715841,100,24,2
48035,0.397854835,16,0.012373152,90,176,1
48036,0.441176474,6,0.020066061,100,121,1
48037,0.64095521,7,0.049548302,91,176,1
48038,0.474669725,3,0.063965991,94,24,2
48039,0.833236456,10,0.236736309,100,24,2
48040,0.529203594,15,0.033034445,93,176,1
48041,0.56018585,13,0.022009521,100,176,1
48042,0.528419673,13,0.011288176,100,176,1
48043,0.655885518,10,0.14007049,100,24,2
48047,0.592353523,12,0.028184613,100,176,1
48048,0.30676946,5,0.007763364,93,61,2
48049,0.612477779,12,0.098665698,93,1,2
48053,0.696225166,9,0.074723825,100,176,1
48055,0.534216464,5,0.035590965,100,176,1
48056,0.678160965,4,0.194447898,100,4,2
48061,0.214723274,5,0.015980624,94,61,2
48062,0.380052119,9,0.016830289,100,152,1
48063,0.628064394,4,0.009711828,92,176,1
48064,0.488750607,6,0.024629096,91,176,1
48065,0.816588819,11,0.262075612,100,1,2
48067,0.507612586,4,0.053905406,100,176,1
48070,0.515350938,6,0.019186502,100,176,1
48071,0.522705734,4,0.060801906,100,176,1
48077,0.596951902,8,0.051056259,100,152,1
48078,0.604191244,7,0.078468201,100,24,2
48080,0.509942353,13,0.028056019,100,176,1
48082,0.229333878,5,0.002101955,100,61,2
48083,0.433349311,10,0.024357327,100,61,2
48087,0.479847878,11,0.021830782,100,176,1
48088,0.637078404,5,0.006426591,92,176,1
48090,0.659600616,11,0.086643504,100,24,2
48091,0.374368191,4,0.026992307,100,176,1
48092,0.830357969,5,0.086737855,100,1,2
48093,0.747830451,10,0.201174502,90,1,2
48094,0.547044635,4,0.048064518,100,176,1
48095,0.815452635,24,0.166648115,100,1,2
48096,0.663458884,8,0.124341126,100,1,2
48098,0.256694764,10,0.003193223,100,61,2
48100,0.526048064,6,0.101835056,91,176,1
48102,0.792276204,5,0.201043084,90,4,2
48104,0.534088433,5,0.051740843,100,24,2
48105,0.568515658,3,0.019661584,100,176,1
48106,0.53583622,15,0.04778192,93,176,1
48107,0.400268584,4,0.015612099,100,176,1
48108,0.620398223,3,0.004720461,100,176,1
48109,0.609912872,3,0.018700332,100,176,1
48110,0.654425561,9,0.027992932,92,176,1
48111,0.348867506,3,0.002555108,92,176,1
48113,0.521105886,2,2.90E-04,100,121,1
48124,0.442080706,5,0.02991406,100,176,1
48125,0.287406623,4,0.003123869,96,24,2
48129,0.738292277,10,0.159723955,100,4,2
48130,0.318883777,4,0.005645893,93,61,2
48133,0.478313714,4,0.094356456,100,61,2
48135,0.415142298,8,0.011941578,100,152,1
48137,0.638820052,5,0.088019317,92,24,2
48138,0.477992088,4,0.001959541,90,176,1
48142,0.693154693,10,0.055009436,91,190,1
48143,0.596067488,3,0.010457866,100,176,1
48145,0.494231969,6,0.002451755,100,176,1
48149,0.513324678,8,0.032040609,100,176,1
48152,0.500538468,11,0.009649554,100,176,1
48154,0.405851483,16,0.010992392,100,152,1
48157,0.578894377,4,0.002635788,91,176,1
48161,0.232458547,5,0.001347522,100,61,2
48162,0.592231035,4,0.074334885,94,176,1
48166,0.511094749,17,0.035167194,100,121,1
48167,0.511529684,9,0.021443696,90,176,1
48168,0.636522949,4,0.019229791,100,176,1
48169,0.728025496,25,0.052202654,100,1,2
48170,0.690053821,10,0.11217525,94,24,2
48172,0.6626001,6,0.10074359,90,24,2
48173,0.328608692,5,0.016201651,94,4,2
48174,0.514671385,4,0.041728101,100,24,2
48175,0.719880164,4,0.004333429,95,152,1
48176,0.574285328,13,0.069228432,100,176,1
48177,0.485843122,12,0.026880618,92,4,2
48178,0.516025066,4,0.044319257,100,176,1
48179,0.537399471,4,0.097916766,92,24,2
48182,0.489178509,5,0.028968907,100,176,1
48185,0.376075864,14,0.012688575,100,176,1
48186,0.723179042,15,0.096529031,92,152,1
48187,0.757966518,16,0.11853029,100,24,2
48188,0.827519298,16,0.200962497,100,24,2
48195,0.59072715,5,0.046754882,100,176,1
48196,0.798819721,12,0.137590302,92,4,2
48197,0.797224045,11,0.229721087,100,4,2
48198,0.525935173,9,0.032274705,100,176,1
48199,0.630219698,13,0.044849327,100,24,2
48202,0.493124276,18,0.01859405,90,176,1
48206,0.550789297,9,0.055609336,93,121,1
48207,0.423939914,15,0.009888537,92,121,1
48210,0.522001326,7,0.029483966,100,121,1
48211,0.507153392,5,0.035331574,92,24,2
48212,0.486706674,6,0.063389051,93,176,1
48214,0.802406371,4,0.229831738,90,1,2
48216,0.644883931,10,0.033625284,94,176,1
48217,0.750406504,8,0.129974544,100,24,2
48218,0.62249577,14,0.012447565,100,176,1
48219,0.488941908,9,0.061343671,93,176,1
48220,0.271860659,10,0.003426884,100,61,2
48222,0.390921682,5,0.014383249,94,24,2
48224,0.625818729,15,0.019100721,100,176,1
48225,0.704540789,5,0.165603718,100,4,2
48226,0.593097091,6,0.005061317,92,121,1
48227,0.839099526,12,0.198068804,100,24,2
48228,0.496942699,5,0.022046094,100,121,1
48229,0.53715694,7,0.021062506,100,176,1
48230,0.288453192,5,0.001244793,97,61,2
48234,0.469178438,9,0.015041144,93,176,1
48235,0.603415251,8,0.073593265,100,176,1
48238,0.396220624,11,0.008591904,100,152,1
48240,0.482774526,8,4.81E-04,91,176,1
48242,0.528189361,13,0.027474069,100,24,2
48244,0.402475685,13,0.029426158,91,176,1
48245,0.408202618,12,0.013182478,92,176,1
48246,0.435425073,5,0.017662274,100,176,1
48247,0.854745746,5,0.12499136,93,36,2
48248,0.52245456,13,0.057059409,100,176,1
48251,0.279860109,3,0.002790125,100,24,2
48252,0.491583437,3,0.001668134,100,152,1
48253,0.470291048,5,0.026013243,93,176,1
48254,0.796312034,5,0.210440567,100,24,2
48258,0.690395474,11,0.123096979,100,1,2
48260,0.783737719,20,0.157833007,100,1,2
48261,0.48793295,9,0.025317441,92,176,1
48263,0.730011702,23,0.08131711,94,24,2
48264,0.459167689,14,0.019466366,91,176,1
48265,0.607227921,5,0.117726236,100,176,1
48266,0.405533671,8,0.012973637,91,176,1
48268,0.488556772,6,0.005553895,100,176,1
48269,0.58509171,12,0.031161476,100,176,1
48272,0.489601195,9,0.035155428,93,24,2
48274,0.335337222,21,0.003259044,100,61,2
48275,0.504639387,5,0.026303562,100,176,1
48276,0.48065275,7,0.040030939,93,61,2
48277,0.521317601,4,0.007970357,100,176,1
48278,0.850011051,7,0.129750464,100,24,2
48282,0.660314441,5,0.110213294,100,176,1
48283,0.771856546,4,0.263672231,92,1,2
48284,0.768117547,11,0.111856546,100,24,2
48286,0.699461997,9,0.089644002,100,24,2
48287,0.539339483,4,0.006324992,91,176,1
48288,0.461889982,5,0.020320088,91,152,1
48289,0.251979381,6,1.58E-04,100,24,2
48293,0.226977423,4,4.11E-04,100,61,2
48295,0.770721674,9,0.165198741,100,24,2
48299,0.789624751,6,0.121354456,100,24,2
48301,0.478549689,14,0.018054865,100,176,1
48306,0.368590355,5,0.011561029,92,152,1
48307,0.825080574,5,0.226882406,100,24,2
48308,0.583220601,3,0.03812242,100,176,1
48312,0.425369829,6,0.026705591,100,121,1
48315,0.834911227,11,0.189128501,100,1,2
48316,0.451990247,5,0.031250826,100,24,2
48318,0.58141315,5,0.025937006,100,190,1
48321,0.577665448,5,0.148164994,92,24,2
48323,0.419500887,14,0.006947202,90,24,2
48325,0.312243372,4,0.008328451,100,24,2
48328,0.513395846,5,0.093675817,100,176,1
48329,0.515344203,10,0.036482474,100,176,1
48330,0.573836327,6,0.035330908,100,176,1
48332,0.852758706,20,0.048427797,100,36,2
48334,0.542431116,13,0.022775829,100,176,1
48335,0.462767631,4,0.046881348,100,176,1
48337,0.482481956,9,0.019999304,90,176,1
48338,0.703696549,5,0.107427025,100,4,2
48339,0.795904994,8,0.179625906,100,4,2
48341,0.269320399,3,0.00818238,93,121,1
48343,0.56567198,14,0.031883468,94,176,1
48344,0.611556411,10,0.060707285,93,176,1
48346,0.470016986,24,0.028336377,91,176,1
48348,0.639885962,7,0.029605432,100,176,1
48350,0.316436291,3,7.98E-04,100,24,2
48351,0.507020116,4,0.027180293,94,176,1
48353,0.487575471,6,0.002424973,90,176,1
48354,0.585053682,12,0.029134567,100,176,1
48356,0.209509745,16,0.004305238,94,61,2
48358,0.51176542,13,0.02095499,93,176,1
48359,0.495637447,9,0.008305613,93,176,1
48362,0.610373437,8,0.072485889,100,24,2
48363,0.517290354,11,0.019608356,92,176,1
48364,0.425807834,5,0.029045441,100,176,1
48365,0.465170532,20,0.019500004,93,176,1
48366,0.842684984,6,0.240913074,100,1,2
48367,0.401335388,12,0.024236543,100,61,2
48368,0.840598524,11,0.041002656,100,36,2
48369,0.757807076,19,0.113848609,100,24,2
48371,0.727504075,12,0.076368007,90,176,1
48372,0.554216921,3,0.001341349,91,176,1
48373,0.588423789,6,0.051595873,100,176,1
48375,0.396983832,4,0.030490617,91,152,1
48376,0.389291376,5,0.025119775,100,176,1
48380,0.495457351,8,0.026797982,100,176,1
48381,0.821468174,5,0.14831806,100,1,2
48385,0.337308913,8,0.011785541,91,61,2
48386,0.460011214,7,0.013698167,100,176,1
48387,0.4800511,11,0.014900118,100,121,1
48390,0.314619869,9,0.012141095,100,61,2
48392,0.557324708,3,0.031928957,100,176,1
48393,0.700580955,12,0.160233626,100,1,2
48394,0.796243429,6,0.193851447,100,1,2
48395,0.465194762,4,0.018935242,91,176,1
48397,0.365561187,13,0.01475972,92,176,1
48399,0.648516119,8,0.058481086,100,152,1
48401,0.235515475,8,5.23E-04,93,61,2
48407,0.523377955,16,0.054710262,93,61,2
48408,0.356982529,11,0.004762607,93,37,2
48409,0.871978521,5,0.059709073,100,36,2
48411,0.704762936,11,0.197784622,100,1,2
48412,0.214209944,11,0.001820335,100,61,2
48413,0.540005267,5,0.089018571,100,4,2
48418,0.580789685,10,0.05445377,100,176,1
48419,0.250626087,11,0.002374994,100,61,2
48420,0.453839749,6,0.033712469,100,176,1
48421,0.776936293,13,0.155131366,95,4,2
48422,0.397604793,3,0.018090316,91,24,2
48423,0.728901744,5,0.211016922,100,4,2
48424,0.59901762,3,0.01999987,100,176,1
48425,0.739403486,5,0.174147053,100,4,2
48426,0.774773777,6,0.186256804,100,4,2
48430,0.481182039,5,0.035796085,100,176,1
48431,0.594280541,14,0.058026494,100,24,2
48432,0.426758409,6,0.027389322,91,176,1
48433,0.745785475,15,0.17659713,100,24,2
48437,0.55706203,15,0.031022838,92,176,1
48438,0.681430519,11,0.02795265,100,176,1
48439,0.441077679,18,0.019672725,100,61,2
48440,0.525351107,3,0.003423569,92,176,1
48443,0.474012613,7,0.032545363,100,176,1
48445,0.40510878,12,0.005916088,100,24,2
48446,0.531442344,3,0.023932375,100,176,1
48447,0.721045673,10,0.162687449,100,24,2
48448,0.54982096,13,0.030402843,100,121,1
48449,0.524386704,6,0.04355041,100,176,1
48450,0.388105899,4,0.014456126,90,24,2
48451,0.462070405,10,0.018104189,90,176,1
48455,0.691276014,8,0.125364941,100,24,2
48457,0.675235927,17,0.101770173,92,61,2
48459,0.637652338,5,0.113871765,100,176,1
48460,0.47476095,18,0.013530925,91,176,1
48462,0.789769173,6,0.216503822,100,4,2
48466,0.453288555,2,0.0151943,100,176,1
48467,0.502915382,19,0.016264757,100,176,1
48468,0.715598166,6,0.17290483,90,4,2
48471,0.822066844,7,0.167178548,100,24,2
48472,0.451705098,5,0.011833344,100,121,1
48473,0.499419689,11,0.01974092,100,176,1
48475,0.453876495,15,0.02891287,93,176,1
48478,0.28934291,4,0.014673406,100,61,2
48480,0.642169595,18,0.102868347,100,24,2
48481,0.707563996,10,0.051646598,100,152,1
48482,0.214372963,5,4.11E-04,100,61,2
48485,0.515061498,8,0.019101765,92,176,1
48486,0.454929113,12,0.038937812,91,2,2
48487,0.366926581,8,0.020788628,100,176,1
48488,0.22966978,12,9.98E-04,100,61,2
48495,0.632717788,5,0.086282929,90,2,2
48498,0.8023476,3,0.310309926,100,24,2
48501,0.453409284,11,0.015335747,100,176,1
48504,0.520209312,6,0.02132071,94,176,1
48505,0.508459032,3,0.005934151,92,176,1
48507,0.600352168,5,0.012061201,100,176,1
48508,0.608612239,3,0.019460178,100,176,1
48509,0.744374037,11,0.167848731,94,24,2
48510,0.499329686,7,0.004487261,93,176,1
48511,0.608428419,4,0.102058931,100,176,1
48512,0.405296862,21,0.015229948,93,176,1
48515,0.809242547,9,0.137287305,100,24,2
48518,0.458888531,10,0.018228763,100,176,1
48519,0.663180172,12,0.09631352,100,61,2
48520,0.503689587,12,0.031241909,100,176,1
48521,0.323902428,6,0.001350905,90,176,1
48522,0.525276065,9,0.023629129,100,176,1
48525,0.545541823,8,0.045963129,100,176,1
48526,0.609234929,3,0.055780785,100,176,1
48527,0.546405375,6,0.068835525,100,176,1
48528,0.248615742,4,9.36E-04,100,61,2
48529,0.817889392,9,0.058494547,90,1,2
48530,0.711684525,10,0.164859697,94,24,2
48532,0.464412689,17,0.027328752,95,176,1
48533,0.226241022,5,0.002012269,100,61,2
48535,0.455500185,9,0.029943409,100,176,1
48536,0.233734936,4,1.58E-04,93,24,2
48537,0.864720464,19,0.184564524,100,24,2
48539,0.78192687,9,0.181454346,100,1,2
48541,0.704603851,10,0.024492499,93,176,1
48544,0.593105495,3,0.014841857,92,176,1
48545,0.696596861,4,0.121742945,100,24,2
48549,0.458215684,16,0.01507767,94,176,1
48550,0.440952122,9,0.018194416,100,24,2
48551,0.636533916,11,0.114764397,100,24,2
48554,0.483148813,7,0.049840212,90,176,1
48557,0.732655883,10,0.112357695,100,4,2
48559,0.688859999,5,0.098934193,100,24,2
48560,0.834878385,20,0.160241112,100,1,2
48561,0.232884094,16,0.001815704,92,61,2
48562,0.523054004,6,0.025439598,100,176,1
48563,0.490371972,14,0.014594518,100,176,1
48566,0.568661749,4,0.02807984,100,152,1
48567,0.370890111,18,0.009521974,100,176,1
48568,0.363220841,12,0.010687856,92,176,1
48570,0.67407316,20,0.069084974,100,24,2
48571,0.584311187,7,0.010315229,100,152,1
48574,0.528779268,2,0.00232851,100,176,1
48575,0.672299147,3,0.06939476,100,176,1
48578,0.406868309,13,0.01128494,93,176,1
48579,0.410112947,14,0.018300709,100,176,1
48580,0.59141022,11,0.040571544,90,176,1
48581,0.465329468,5,0.02181795,100,176,1
48583,0.514880419,3,0.003314495,90,176,1
48584,0.663667917,11,0.066953757,93,24,2
48586,0.525382221,7,0.042265885,100,121,1
48587,0.509338498,4,0.042841473,100,176,1
48588,0.512284994,2,0.005155362,100,176,1
48590,0.6179775,10,0.131142104,95,1,2
48593,0.40025425,4,0.024410353,94,176,1
48594,0.672886372,13,0.022467885,100,176,1
48598,0.793985605,5,0.24162198,92,4,2
48602,0.438999742,7,0.029769749,100,176,1
48603,0.728117466,13,0.103136496,90,4,2
48605,0.63424176,10,0.032007581,100,176,1
48606,0.841738701,13,0.166940513,100,1,2
48609,0.597624123,9,0.064924831,100,176,1
48610,0.740649939,3,0.088868571,94,24,2
48611,0.600233078,11,0.128902249,100,1,2
48614,0.299443692,13,0.008788065,100,176,1
48616,0.469811559,19,0.014482419,95,152,1
48617,0.452937484,11,0.02522426,92,176,1
48618,0.436192662,7,0.005306586,91,176,1
48619,0.627723873,4,0.001145145,100,176,1
48625,0.375176758,12,0.018288774,94,61,2
48626,0.868450344,10,0.212620659,100,24,2
48628,0.342075735,20,0.010795108,90,176,1
48629,0.498486906,20,0.009928726,100,176,1
48630,0.542653739,3,0.010168815,100,176,1
48631,0.485682756,14,0.015734248,100,176,1
48632,0.808780432,5,0.092896233,100,1,2
48633,0.389515162,12,0.019899737,100,176,1
48635,0.493696153,4,0.006759713,100,176,1
48636,0.237199783,7,0.002161822,100,61,2
48637,0.71698916,11,0.130601836,100,24,2
48638,0.515646875,11,0.023948261,100,176,1
48642,0.391457707,4,0.019474043,93,176,1
48645,0.471403182,19,0.030002881,100,24,2
48649,0.558665156,6,0.043003899,100,176,1
48652,0.566773474,8,0.065686086,92,24,2
48656,0.419330329,5,0.030874064,100,176,1
48657,0.526042998,11,0.001542102,100,176,1
48660,0.616017282,9,0.036737208,93,24,2
48661,0.789964139,6,0.268836981,93,4,2
48662,0.48707965,3,0.063927383,91,24,2
48663,0.796808243,22,0.059370322,100,24,2
48664,0.772515893,12,0.123962564,100,24,2
48665,0.542359829,6,0.043337882,100,176,1
48666,0.654903889,16,0.167546637,100,4,2
48668,0.69559896,5,0.168195586,100,1,2
48669,0.558414519,12,0.025992105,91,176,1
48673,0.61074245,6,0.004498138,100,176,1
48674,0.512173653,6,4.32E-04,100,176,1
48675,0.439154059,3,0.001182226,91,176,1
48677,0.851877451,4,0.194818808,100,24,2
48678,0.560895979,12,0.037448283,90,176,1
48679,0.494283944,5,0.017432516,100,121,1
48680,0.566573143,8,0.044080233,100,176,1
48683,0.48250255,11,0.015298832,100,176,1
48684,0.666237295,19,0.031101472,92,152,1
48685,0.415854961,12,0.015403373,90,176,1
48689,0.487567723,6,0.048299924,100,176,1
48691,0.423895836,8,0.010396087,100,176,1
48694,0.644980311,3,0.012398325,100,176,1
48698,0.716960311,8,0.260422283,100,4,2
48700,0.452572614,8,0.007651298,95,176,1
48701,0.45783326,6,0.027241961,100,176,1
