system:index,Class,NDVI,NDVI_variance
1_2_12_2600,1,0.5838516,0.009734083
1_2_12_2601,1,0.5838516,0.009734083
1_2_12_2602,1,0.5258352,0.003904947
1_2_12_2603,1,0.525004,0.00522693
1_2_12_2604,1,0.525004,0.00522693
1_2_12_2605,1,0.589263,0.011314251
1_2_12_2606,1,0.6253402,0.015151156
1_2_12_2607,1,0.6282248,0.014711028
1_2_12_2608,1,0.6121452,0.013559639
1_2_12_2609,1,0.6121452,0.013559639
1_2_12_2610,1,0.60246265,0.01312218
1_2_12_2611,1,0.6268029,0.014707877
1_2_12_2612,1,0.643612,0.013461493
1_2_12_2613,1,0.63082707,0.011278694
1_2_12_2614,1,0.63082707,0.011278694
1_2_12_2615,1,0.606447,0.013139118
1_2_12_2616,1,0.59298325,0.013073761
1_2_12_2617,1,0.57082486,0.01163736
1_2_12_2618,1,0.5776461,0.011875389
1_2_12_2619,1,0.5776461,0.01272027
1_2_12_2620,1,0.5950836,0.013264104
1_2_12_2621,1,0.6282224,0.015396809
1_2_12_2622,1,0.6354888,0.017732228
1_2_12_2623,1,0.6354888,0.017118127
1_2_12_2624,1,0.63459784,0.015265627
1_2_12_2625,1,0.6344499,0.015124116
1_2_12_2626,1,0.63690794,0.01553169
1_2_12_2627,1,0.6210235,0.015820872
1_2_12_2628,1,0.6210235,0.015820872
1_2_12_2629,1,0.60708356,0.014126605
1_2_12_2630,1,0.5889736,0.012535869
1_2_12_2631,1,0.5938416,0.013083355
1_2_12_2632,1,0.65351725,0.017928374
1_2_12_2633,1,0.65351725,0.017928374
1_2_12_2634,1,0.64504564,0.018258086
1_2_12_2635,1,0.6171259,0.018306533
1_2_12_2636,1,0.61023045,0.014449235
1_2_12_2637,1,0.60730594,0.013129126
1_2_12_2638,1,0.60730594,0.013129126
1_2_12_2639,1,0.6279162,0.014230723
1_2_12_2640,1,0.5917175,0.011459211
1_2_12_2641,1,0.5843319,0.005897845
1_2_12_2642,1,0.5843319,0.005897845
1_2_12_2643,1,0.59815055,0.007538299
1_2_12_2644,1,0.6381438,0.008095616
1_2_12_2645,1,0.6111083,0.007003087
1_2_12_2646,1,0.5827992,0.005717485
1_2_12_2647,1,0.5827992,0.009336131
1_2_12_2648,1,0.60238594,0.014547797
1_2_12_2649,1,0.61688,0.01744201
1_2_12_2650,1,0.6132882,0.013416261
1_2_12_2651,1,0.6283817,0.012946046
1_2_12_2652,1,0.6283817,0.012946046
1_2_12_2653,1,0.5892462,0.011258355
1_2_12_2654,1,0.5956441,0.010652965
1_2_12_2655,1,0.57362336,0.010783436
1_2_12_2656,1,0.57362336,0.010783436
1_2_12_2657,1,0.51812047,0.003696726
1_2_12_2658,1,0.50703466,0.004191816
1_2_12_2659,1,0.56627667,0.006615635
1_2_12_2660,1,0.56627667,0.006615635
1_2_12_2661,1,0.6058247,0.014656894
1_2_12_2662,1,0.6028074,0.012617706
1_2_12_2663,1,0.56124556,0.010174392
1_2_12_2664,1,0.56124556,0.010174392
1_2_12_2665,1,0.59271175,0.012272675
1_2_12_2666,1,0.6479036,0.016853396
1_2_12_2667,1,0.6446186,0.015973941
1_2_12_2668,1,0.6328483,0.0127621
1_2_12_2669,1,0.6328483,0.0127621
1_2_12_2670,1,0.63527983,0.015284743
1_2_12_2671,1,0.6405583,0.015397251
1_2_12_2672,1,0.63949186,0.015023489
1_2_12_2673,1,0.6395477,0.014600673
1_2_12_2674,1,0.6395477,0.015651216
1_2_12_2675,1,0.6373787,0.013989372
1_2_12_2676,1,0.6272282,0.015257614
1_2_12_2677,1,0.6144653,0.016342739
1_2_12_2678,1,0.6144653,0.015829668
1_2_12_2679,1,0.6138115,0.01454088
1_2_12_2680,1,0.6199437,0.013550796
1_2_12_2681,1,0.61726266,0.015009727
1_2_12_2682,1,0.61449575,0.015243725
1_2_12_2683,1,0.61449575,0.015243725
1_2_12_2684,1,0.6027505,0.013736233
1_2_12_2685,1,0.594818,0.012594361
1_2_12_2686,1,0.5896421,0.013284224
1_2_12_2687,1,0.6202297,0.015849567
1_2_12_2688,1,0.6202297,0.015849567
1_2_12_2689,1,0.6230685,0.016833508
1_2_12_2690,1,0.6216351,0.017656369
1_2_12_2691,1,0.61690426,0.017896326
1_2_12_2692,1,0.6208306,0.014570901
1_2_12_2693,1,0.6208306,0.01415127
1_2_12_2694,1,0.62792057,0.013771873
1_2_12_2695,1,0.567438,0.010585381
1_2_12_2696,1,0.584669,0.005883256
1_2_12_2697,1,0.584669,0.005883256
1_2_12_2698,1,0.60528076,0.006461639
1_2_12_2699,1,0.6376256,0.007575473
1_2_12_2700,1,0.61968887,0.007206421
1_2_12_2701,1,0.57636344,0.006313141
1_2_12_2702,1,0.57636344,0.009579715
1_2_12_2703,1,0.6095708,0.014000897
1_2_12_2704,1,0.6149543,0.016096819
1_2_12_2705,1,0.6138129,0.013301859
1_2_12_2706,1,0.63081634,0.014451372
1_2_12_2707,1,0.63081634,0.014451372
1_2_12_2708,1,0.5912454,0.01185021
1_2_12_2709,1,0.5759594,0.009789322
1_2_12_2710,1,0.59484255,0.011015894
1_2_12_2711,1,0.59484255,0.011015894
1_2_13_0,1,0.46286643,0.010635636
1_2_13_1,1,0.4510371,0.009970045
1_2_13_2,1,0.4510371,0.009209129
1_2_13_3,1,0.48922873,0.012126502
1_2_13_4,1,0.47132236,0.012232748
1_2_13_5,1,0.48157763,0.012822347
1_2_13_6,1,0.48282298,0.011574282
1_2_13_7,1,0.48282298,0.011504419
1_2_13_8,1,0.4605141,0.011028681
1_2_13_9,1,0.4867247,0.012644103
1_2_13_10,1,0.48564404,0.012953053
1_2_13_11,1,0.45673874,0.010709805
1_2_13_12,1,0.4470222,0.009306655
1_2_13_13,1,0.4464324,0.008768946
1_2_13_14,1,0.45096955,0.008919531
1_2_13_15,1,0.45789295,0.009506183
1_2_13_16,1,0.45789295,0.0099468
1_2_13_17,1,0.4565362,0.00948653
1_2_13_18,1,0.48314983,0.011832918
1_2_13_19,1,0.5026013,0.013302205
1_2_13_20,1,0.49359903,0.013161485
1_2_13_21,1,0.49359903,0.013043638
1_2_13_22,1,0.49960133,0.012959374
1_2_13_23,1,0.47609362,0.011669686
1_2_13_24,1,0.46525097,0.011235647
1_2_13_25,1,0.48035723,0.013504431
1_2_13_26,1,0.46604586,0.011845154
1_2_13_27,1,0.47171104,0.012596196
1_2_13_28,1,0.49477053,0.014605576
1_2_13_29,1,0.49127123,0.014828361
1_2_13_30,1,0.49949908,0.014436929
1_2_13_31,1,0.49949908,0.013364219
1_2_13_32,1,0.45132017,0.009957081
1_2_13_33,1,0.44983926,0.009750869
1_2_13_34,1,0.45019922,0.010071228
1_2_13_35,1,0.47589862,0.011819489
1_2_13_36,1,0.5043613,0.013356092
1_2_13_37,1,0.4966292,0.013339962
1_2_13_38,1,0.46707454,0.010669712
1_2_13_39,1,0.46707454,0.010780257
1_2_13_40,1,0.48744112,0.012611759
1_2_13_41,1,0.5028346,0.013188001
1_2_13_42,1,0.49284956,0.013531641
1_2_13_43,1,0.4754991,0.011636256
1_2_13_44,1,0.46813777,0.010595134
1_2_13_45,1,0.4782484,0.010208912
1_2_13_46,1,0.48555928,0.010708753
1_2_13_47,1,0.5044914,0.01317276
1_2_13_48,1,0.5044914,0.01467475
1_2_13_49,1,0.5321974,0.014936845
1_2_13_50,1,0.4905143,0.013230875
1_2_13_51,1,0.4890245,0.013608034
1_2_13_52,1,0.49480367,0.01289361
1_2_13_53,1,0.49480367,0.01268509
1_2_13_54,1,0.47230113,0.011198412
1_2_13_55,1,0.46524605,0.010724248
1_2_13_56,1,0.45660797,0.010658568
1_2_13_57,1,0.5024757,0.014355343
1_2_13_58,1,0.5024757,0.014685261
1_2_13_59,1,0.53325987,0.015971813
1_2_13_60,1,0.4933061,0.013019445
1_2_13_61,1,0.47284108,0.012652115
1_2_13_62,1,0.51417315,0.014527885
1_2_13_63,1,0.51417315,0.015151159
1_2_13_64,1,0.4618182,0.009983992
1_2_13_65,1,0.47693947,0.010510497
1_2_13_66,1,0.47693947,0.010956771
1_2_13_67,1,0.50312275,0.013112369
1_2_13_68,1,0.4933899,0.012821258
1_2_13_69,1,0.47016683,0.010286157
1_2_13_70,1,0.46149758,0.009301517
1_2_13_71,1,0.46149758,0.009134597
1_2_13_72,1,0.45530322,0.010805559
1_2_13_73,1,0.46576518,0.011573178
1_2_13_74,1,0.52011544,0.014152039
1_2_13_75,1,0.51953673,0.014920095
1_2_13_76,1,0.51953673,0.014141553
1_2_13_77,1,0.48479614,0.011067774
1_2_13_78,1,0.48540187,0.011200318
1_2_13_79,1,0.5579382,0.016567768
1_2_13_80,1,0.5228943,0.014991775
1_2_13_81,1,0.5228943,0.013123175
1_2_13_82,1,0.47374436,0.011151816
1_2_13_83,1,0.48746422,0.011467769
1_2_13_84,1,0.4575466,0.011502236
1_2_13_85,1,0.4544408,0.011751735
1_2_13_86,1,0.45119706,0.01150481
1_2_13_87,1,0.4703789,0.011174827
1_2_13_88,1,0.47835523,0.011006583
1_2_13_89,1,0.47781533,0.012118393
1_2_13_90,1,0.5113807,0.014584705
1_2_13_91,1,0.5097603,0.014994298
1_2_13_92,1,0.4858713,0.01312802
1_2_13_93,1,0.45510042,0.011649134
1_2_13_94,1,0.46829298,0.012279049
1_2_13_95,1,0.48682263,0.012923064
1_2_13_96,1,0.4870968,0.012558686
1_2_13_97,1,0.50670946,0.013759963
1_2_13_98,1,0.50670946,0.014218471
1_2_13_99,1,0.51225996,0.014127509
1_2_13_100,1,0.47822824,0.012638737
1_2_13_101,1,0.46717432,0.010780846
1_2_13_102,1,0.44231072,0.008927551
1_2_13_103,1,0.44231072,0.008531132
1_2_13_104,1,0.4662618,0.009587181
1_2_13_105,1,0.48239434,0.010181976
1_2_13_106,1,0.4743089,0.011115818
1_2_13_107,1,0.49436536,0.011701038
1_2_13_108,1,0.49436536,0.011325896
1_2_13_109,1,0.46635062,0.00992555
1_2_13_110,1,0.46635062,0.010270503
1_2_13_111,1,0.49501738,0.011285874
1_2_13_112,1,0.44727504,0.009975424
1_2_13_113,1,0.44589946,0.009596877
1_2_13_114,1,0.46543095,0.011268157
1_2_13_115,1,0.50898725,0.013089508
1_2_13_116,1,0.48908904,0.012623327
1_2_13_117,1,0.48908904,0.012555872
1_2_13_118,1,0.49320433,0.013142978
1_2_13_119,1,0.4751604,0.012982763
1_2_13_120,1,0.4780722,0.013113668
1_2_13_121,1,0.46698055,0.011845541
1_2_13_122,1,0.48390296,0.012567143
1_2_13_123,1,0.4804225,0.012264792
1_2_13_124,1,0.48260295,0.01316711
1_2_13_125,1,0.47043383,0.011458439
1_2_13_126,1,0.45854285,0.010761536
1_2_13_127,1,0.45887318,0.010759013
1_2_13_128,1,0.4931411,0.011887043
1_2_13_129,1,0.48467803,0.012038478
1_2_13_130,1,0.48467803,0.012248972
1_2_13_131,1,0.4892231,0.01263495
1_2_13_132,1,0.49688637,0.012963975
1_2_13_133,1,0.48883742,0.011976726
1_2_13_134,1,0.46281302,0.010943754
1_2_13_135,1,0.45503676,0.010329128
1_2_13_136,1,0.46946084,0.010658624
1_2_13_137,1,0.47658318,0.011020749
1_2_13_138,1,0.4494077,0.009133782
1_2_13_139,1,0.44772387,0.008586965
1_2_13_140,1,0.44772387,0.009404986
1_2_13_141,1,0.47888756,0.011045415
1_2_13_142,1,0.46649942,0.010628013
1_2_13_143,1,0.45056644,0.008880918
1_2_13_144,1,0.47245136,0.010432288
1_2_13_145,1,0.4800569,0.011563761
1_2_13_146,1,0.4888193,0.011877864
1_2_13_147,1,0.48617747,0.011380707
1_2_13_148,1,0.4550945,0.010544163
1_2_13_149,1,0.44415584,0.009985537
1_2_13_150,1,0.44378194,0.009328888
1_2_13_151,1,0.45780534,0.009534608
1_2_13_152,1,0.48487273,0.012063851
1_2_13_153,1,0.4756606,0.012500711
1_2_13_154,1,0.4756606,0.011954956
1_2_13_155,1,0.46749112,0.012045872
1_2_13_156,1,0.46749112,0.011890804
1_2_13_157,1,0.4783961,0.011873016
1_2_13_158,1,0.4560994,0.010389046
1_2_13_159,1,0.45418188,0.010672932
1_2_13_160,1,0.47711036,0.01065151
1_2_13_161,1,0.47028056,0.009458935
1_2_13_162,1,0.474143,0.01139821
1_2_13_163,1,0.474143,0.01169687
1_2_13_164,1,0.47422227,0.011839756
1_2_13_165,1,0.4942397,0.011315301
1_2_13_166,1,0.49686247,0.011573873
1_2_13_167,1,0.49686247,0.012861812
1_2_13_168,1,0.49649972,0.010790018
1_2_13_169,1,0.4810828,0.010154576
1_2_13_170,1,0.4614773,0.00922945
1_2_13_171,1,0.45642495,0.010618912
1_2_13_172,1,0.45642495,0.010892643
1_2_13_173,1,0.46330506,0.011438146
1_2_13_174,1,0.48989388,0.012655673
1_2_13_175,1,0.46134168,0.009630436
1_2_13_176,1,0.47229037,0.009964943
1_2_13_177,1,0.4881056,0.009514358
1_2_13_178,1,0.4881056,0.009424317
1_2_13_179,1,0.4630292,0.010515863
1_2_13_180,1,0.49147078,0.012615412
1_2_13_181,1,0.49732563,0.014389861
1_2_13_182,1,0.49732563,0.012810468
1_2_13_183,1,0.4421401,0.010102366
1_2_13_184,1,0.46780118,0.012049069
1_2_13_185,1,0.5072077,0.013834443
1_2_13_186,1,0.5072077,0.013412278
1_2_13_187,1,0.47516337,0.011978073
1_2_13_188,1,0.45048955,0.011562532
1_2_13_189,1,0.4704973,0.011596823
1_2_13_190,1,0.44286093,0.008414052
1_2_13_191,1,0.4555017,0.010058475
1_2_13_192,1,0.51131177,0.012267865
1_2_13_193,1,0.47411966,0.01070974
1_2_13_194,1,0.4851838,0.011019682
1_2_13_195,1,0.4851838,0.011361578
1_2_13_196,1,0.47625035,0.010922366
1_2_13_197,1,0.47152153,0.009686652
1_2_13_198,1,0.48747766,0.010664022
1_2_13_199,1,0.48747766,0.01097443
1_2_13_200,1,0.45511594,0.009580354
1_2_13_201,1,0.44355142,0.009252286
1_2_13_202,1,0.43416137,0.0090155
1_2_13_203,1,0.49265173,0.011321539
1_2_13_204,1,0.49265173,0.011983827
1_2_13_205,1,0.46833843,0.011902974
1_2_13_206,1,0.49630347,0.012699206
1_2_13_207,1,0.49628755,0.011678583
1_2_13_208,1,0.49328664,0.012857564
1_2_13_209,1,0.5149578,0.012702837
1_2_13_210,1,0.5149578,0.01235203
1_2_13_211,1,0.43525505,0.009051143
1_2_13_212,1,0.46329007,0.012123801
1_2_13_213,1,0.52242935,0.015074497
1_2_13_214,1,0.52242935,0.011704393
1_2_13_215,1,0.43986315,0.008943057
1_2_13_216,1,0.44957167,0.009062948
1_2_13_217,1,0.45738766,0.010675257
1_2_13_218,1,0.4602716,0.010458481
1_2_13_219,1,0.46353376,0.010591317
1_2_13_220,1,0.4848729,0.012207741
1_2_13_221,1,0.48785067,0.012353357
1_2_13_222,1,0.44874817,0.008916969
1_2_13_223,1,0.45893446,0.01050519
1_2_13_224,1,0.48763517,0.011182158
1_2_13_225,1,0.4570225,0.010595863
1_2_13_226,1,0.47895226,0.011464958
1_2_13_227,1,0.47895226,0.011459496
1_2_13_228,1,0.48061487,0.011350475
1_2_13_229,1,0.48600373,0.011087461
1_2_13_230,1,0.4762226,0.010065787
1_2_13_231,1,0.4684153,0.010014433
1_2_13_232,1,0.4684153,0.010014433
1_2_13_233,1,0.56459844,0.01488216
1_2_13_234,1,0.503723,0.012655832
1_2_13_235,1,0.47823736,0.011456141
1_2_13_236,1,0.47730747,0.011882437
1_2_13_237,1,0.49225152,0.012309376
1_2_13_238,1,0.50021917,0.013906088
1_2_13_239,1,0.47550765,0.011037598
1_2_13_240,1,0.46090323,0.009429391
1_2_13_241,1,0.49824882,0.010404161
1_2_13_242,1,0.49824882,0.011423495
1_2_13_243,1,0.44109556,0.009611692
1_2_13_244,1,0.4425325,0.010282561
1_2_13_245,1,0.45032606,0.009893029
1_2_13_246,1,0.4464746,0.008802884
1_2_13_247,1,0.44932023,0.008910425
1_2_13_248,1,0.5166401,0.01254072
1_2_13_249,1,0.51162237,0.012314559
1_2_13_250,1,0.43999997,0.009460224
1_2_13_251,1,0.43999997,0.009460224
1_2_13_252,1,0.5063011,0.012894223
1_2_13_253,1,0.49590817,0.013757998
1_2_13_254,1,0.4577537,0.010979678
1_2_13_255,1,0.4462717,0.010601512
1_2_13_256,1,0.48862833,0.011819679
1_2_13_257,1,0.48033613,0.012441081
1_2_13_258,1,0.49208117,0.012529437
1_2_13_259,1,0.49208117,0.012529437
1_2_13_260,1,0.50394875,0.012274389
1_2_13_261,1,0.5036157,0.01246299
1_2_13_262,1,0.4783616,0.010026586
1_2_13_263,1,0.51480365,0.012702515
1_2_13_264,1,0.51480365,0.012702515
1_2_13_265,1,0.60033214,0.021190053
1_2_13_266,1,0.5216651,0.014656521
1_2_13_267,1,0.51216674,0.01372386
1_2_13_268,1,0.50855905,0.013721943
1_2_13_269,1,0.5268817,0.014285788
1_2_13_270,1,0.52231514,0.016669963
1_2_13_271,1,0.49867988,0.012853118
1_2_13_272,1,0.46776572,0.009810602
1_2_13_273,1,0.46093452,0.009873191
1_2_13_274,1,0.45232946,0.010144975
1_2_13_275,1,0.43174276,0.00885256
1_2_13_276,1,0.47281104,0.010377228
1_2_13_277,1,0.4738208,0.010526899
1_2_13_278,1,0.4738208,0.010506419
1_2_13_279,1,0.4566697,0.009907571
1_2_13_280,1,0.48024675,0.011619637
1_2_13_281,1,0.49641818,0.011843827
1_2_13_282,1,0.46067798,0.00933728
1_2_13_283,1,0.46067798,0.00933728
1_2_13_284,1,0.4806292,0.011689978
1_2_13_285,1,0.4871599,0.01274104
1_2_13_286,1,0.44052076,0.009375707
1_2_13_287,1,0.46242282,0.011154462
1_2_13_288,1,0.5090609,0.013148616
1_2_13_289,1,0.48898497,0.012008987
1_2_13_290,1,0.49564114,0.013091998
1_2_13_291,1,0.49564114,0.013091998
1_2_13_292,1,0.5021326,0.012564567
1_2_13_293,1,0.4989566,0.011825387
1_2_13_294,1,0.483773,0.01098006
1_2_13_295,1,0.5128732,0.014855277
1_2_13_296,1,0.5128732,0.014855277
1_2_13_297,1,0.5270364,0.014791345
1_2_13_298,1,0.50371975,0.013365161
1_2_13_299,1,0.54836994,0.017640049
1_2_13_300,1,0.5566069,0.017519868
1_2_13_301,1,0.5566069,0.017519868
1_2_13_302,1,0.5,0.01387693
1_2_13_303,1,0.51649076,0.015947993
1_2_13_304,1,0.51180834,0.013459164
1_2_13_305,1,0.50802666,0.012928144
1_2_13_306,1,0.4765668,0.011740766
1_2_13_307,1,0.44909063,0.008905829
1_2_13_308,1,0.46458456,0.009612628
1_2_13_309,1,0.5001031,0.011083474
1_2_13_310,1,0.5001031,0.011083474
1_2_13_311,1,0.46,0.00966518
1_2_13_312,1,0.4607312,0.010280349
1_2_13_313,1,0.42896667,0.008820519
1_2_13_314,1,0.4642032,0.010640122
1_2_13_315,1,0.4642032,0.010640122
1_2_13_316,1,0.47954953,0.011078966
1_2_13_317,1,0.4987438,0.012507153
1_2_13_318,1,0.44156858,0.009484719
1_2_13_319,1,0.4654495,0.011774315
1_2_13_320,1,0.51177776,0.012898696
1_2_13_321,1,0.5046695,0.012578171
1_2_13_322,1,0.510111,0.013296495
1_2_13_323,1,0.510111,0.013296495
1_2_13_324,1,0.511386,0.013791593
1_2_13_325,1,0.5177634,0.01255612
1_2_13_326,1,0.4854026,0.01088644
1_2_13_327,1,0.49502435,0.012944743
1_2_13_328,1,0.49502435,0.012944743
1_2_13_329,1,0.49529746,0.012374953
1_2_13_330,1,0.50581896,0.012599878
1_2_13_331,1,0.558976,0.019190353
1_2_13_332,1,0.5520379,0.018178426
1_2_13_333,1,0.5520379,0.018178426
1_2_13_334,1,0.4475751,0.01177908
1_2_13_335,1,0.5197616,0.014978391
1_2_13_336,1,0.52605414,0.013441606
1_2_13_337,1,0.52605414,0.012091502
1_2_13_338,1,0.4767995,0.010628388
1_2_13_339,1,0.45968243,0.009825903
1_2_13_340,1,0.4653077,0.010395452
1_2_13_341,1,0.46651354,0.010066213
1_2_13_342,1,0.46651354,0.010066213
1_2_13_343,1,0.4745293,0.010519724
1_2_13_344,1,0.45599112,0.010573418
1_2_13_345,1,0.4744948,0.010920145
1_2_13_346,1,0.542854,0.013412232
1_2_13_347,1,0.542854,0.013412232
1_2_13_348,1,0.4696413,0.010660285
1_2_13_349,1,0.45555347,0.010456713
1_2_13_350,1,0.4308079,0.008336621
1_2_13_351,1,0.46885285,0.011022892
1_2_13_352,1,0.49499872,0.011947148
1_2_13_353,1,0.50154036,0.012083405
1_2_13_354,1,0.5148193,0.012560791
1_2_13_355,1,0.5148193,0.012110093
1_2_13_356,1,0.46342525,0.010952302
1_2_13_357,1,0.50960183,0.013250055
1_2_13_358,1,0.49055707,0.011931552
1_2_13_359,1,0.47675774,0.011115787
1_2_13_360,1,0.47675774,0.011115787
1_2_13_361,1,0.48857287,0.011564321
1_2_13_362,1,0.49845102,0.01181965
1_2_13_363,1,0.52437013,0.013904286
1_2_13_364,1,0.49997413,0.013316658
1_2_13_365,1,0.4841898,0.013288408
1_2_13_366,1,0.47738093,0.012692415
1_2_13_367,1,0.47308135,0.012529684
1_2_13_368,1,0.4471718,0.009953899
1_2_13_369,1,0.46827698,0.009870829
1_2_13_370,1,0.46827698,0.009721343
1_2_13_371,1,0.4711116,0.010300689
1_2_13_372,1,0.48937127,0.012227586
1_2_13_373,1,0.48411402,0.011598742
1_2_13_374,1,0.48411402,0.011598742
1_2_13_375,1,0.48286214,0.011231663
1_2_13_376,1,0.46803403,0.010038465
1_2_13_377,1,0.47315454,0.01062026
1_2_13_378,1,0.47152728,0.01025813
1_2_13_379,1,0.47152728,0.01025813
1_2_13_380,1,0.45401782,0.009918029
1_2_13_381,1,0.4800315,0.011007269
1_2_13_382,1,0.47416106,0.009837094
1_2_13_383,1,0.4471281,0.009220974
1_2_13_384,1,0.482347,0.011958092
1_2_13_385,1,0.47288767,0.010465287
1_2_13_386,1,0.45650676,0.010323269
1_2_13_387,1,0.45650676,0.01064301
1_2_13_388,1,0.4837098,0.010966527
1_2_13_389,1,0.46941638,0.01093916
1_2_13_390,1,0.46809453,0.011819276
1_2_13_391,1,0.46651688,0.01183205
1_2_13_392,1,0.46484226,0.011359497
1_2_13_393,1,0.4714254,0.010991762
1_2_13_394,1,0.47980812,0.010794236
1_2_13_395,1,0.48683777,0.012103933
1_2_13_396,1,0.47334448,0.011930088
1_2_13_397,1,0.47334448,0.011472897
1_2_13_398,1,0.48431218,0.012115451
1_2_13_399,1,0.48509544,0.013263372
1_2_13_400,1,0.45653817,0.01148699
1_2_13_401,1,0.45389834,0.009919513
1_2_13_402,1,0.45389834,0.00854842
1_2_13_403,1,0.46774104,0.009615367
1_2_13_404,1,0.47044042,0.01015824
1_2_13_405,1,0.5334941,0.013457162
1_2_13_406,1,0.5334941,0.013881683
1_2_13_407,1,0.49123663,0.012411859
1_2_13_408,1,0.470937,0.009799097
1_2_13_409,1,0.46398884,0.008989274
1_2_13_410,1,0.43727407,0.007648332
1_2_13_411,1,0.43727407,0.007648332
1_2_13_412,1,0.44354343,0.008952568
1_2_13_413,1,0.47610906,0.011702514
1_2_13_414,1,0.4668283,0.011208743
1_2_13_415,1,0.4668283,0.010963898
1_2_13_416,1,0.41926384,0.008976275
1_2_13_417,1,0.36803123,0.005128603
1_2_13_418,1,0.37281483,0.00607382
1_2_13_419,1,0.4874249,0.01175782
1_2_13_420,1,0.49752966,0.014042357
1_2_13_421,1,0.47949922,0.012484262
1_2_13_422,1,0.47629938,0.012991942
1_2_13_423,1,0.47629938,0.012737878
1_2_13_424,1,0.47580737,0.011878731
1_2_13_425,1,0.47492328,0.010777053
1_2_13_426,1,0.47933072,0.012098084
1_2_13_427,1,0.50570136,0.013716669
1_2_13_428,1,0.53881496,0.014673151
1_2_13_429,1,0.53881496,0.015730501
1_2_13_430,1,0.5202909,0.014928161
1_2_13_431,1,0.49215376,0.013815876
1_2_13_432,1,0.47221917,0.011889234
1_2_13_433,1,0.4838003,0.011709827
1_2_13_434,1,0.4838003,0.011052433
1_2_13_435,1,0.5024981,0.009997526
1_2_13_436,1,0.440521,0.007422663
1_2_13_437,1,0.5128073,0.011426447
1_2_13_438,1,0.5128073,0.012043756
1_2_13_439,1,0.49810168,0.010861752
1_2_13_440,1,0.49094316,0.010001753
1_2_13_441,1,0.46678007,0.009599375
1_2_13_442,1,0.4602128,0.009904484
1_2_13_443,1,0.4479246,0.009409379
1_2_13_444,1,0.4528969,0.01004289
1_2_13_445,1,0.44883087,0.010131087
1_2_13_446,1,0.4529925,0.010530396
1_2_13_447,1,0.45581397,0.010165583
1_2_13_448,1,0.38993502,0.005916874
1_2_13_449,1,0.31866342,0.003853368
1_2_13_450,1,0.39732224,0.006991305
1_2_13_451,1,0.5236326,0.013580605
1_2_13_452,1,0.5236326,0.015215055
1_2_13_453,1,0.47436994,0.013092339
1_2_13_454,1,0.48051533,0.013206459
1_2_13_455,1,0.48682493,0.013152723
1_2_13_456,1,0.48682493,0.012818281
1_2_13_457,1,0.48552734,0.011967864
1_2_13_458,1,0.5031854,0.014833793
1_2_13_459,1,0.48823875,0.013145421
1_2_13_460,1,0.52788657,0.014759871
1_2_13_461,1,0.52788657,0.015816596
1_2_13_462,1,0.533861,0.016771601
1_2_13_463,1,0.52466965,0.014659777
1_2_13_464,1,0.48640737,0.014024981
1_2_13_465,1,0.52607554,0.015596318
1_2_13_466,1,0.52607554,0.014461849
1_2_13_467,1,0.50529504,0.011034492
1_2_13_468,1,0.4670185,0.008696317
1_2_13_469,1,0.4783432,0.008975517
1_2_13_470,1,0.4649485,0.009653844
1_2_13_471,1,0.4649485,0.009037848
1_2_13_472,1,0.48133865,0.009964801
1_2_13_473,1,0.47514364,0.009569103
1_2_13_474,1,0.47514364,0.009733776
1_2_13_475,1,0.48095495,0.010801673
1_2_13_476,1,0.48095495,0.011236141
1_2_13_477,1,0.46552348,0.010227267
1_2_13_478,1,0.4767127,0.010745747
1_2_13_479,1,0.44406995,0.009636932
1_2_13_480,1,0.42279547,0.008942659
1_2_13_481,1,0.449225,0.009861194
1_2_13_482,1,0.49595445,0.011795954
1_2_13_483,1,0.5157487,0.015922391
1_2_13_484,1,0.5157487,0.016612302
1_2_13_485,1,0.4525173,0.01222304
1_2_13_486,1,0.4877984,0.013279619
1_2_13_487,1,0.47547045,0.013213577
1_2_13_488,1,0.48179758,0.013025184
1_2_13_489,1,0.48179758,0.012154098
1_2_13_490,1,0.53721523,0.015309496
1_2_13_491,1,0.5033357,0.014360421
1_2_13_492,1,0.50133395,0.014146435
1_2_13_493,1,0.50133395,0.013969884
1_2_13_494,1,0.47396836,0.013712555
1_2_13_495,1,0.4557993,0.011906755
1_2_13_496,1,0.45447528,0.012043255
1_2_13_497,1,0.48695233,0.014084337
1_2_13_498,1,0.48695233,0.012768963
1_2_13_499,1,0.4877031,0.011188725
1_2_13_500,1,0.45494282,0.009493184
1_2_13_501,1,0.47560975,0.009731825
1_2_13_502,1,0.46803442,0.009863459
1_2_13_503,1,0.46803442,0.009577853
1_2_13_504,1,0.47554958,0.010057228
1_2_13_505,1,0.44406885,0.008601162
1_2_13_506,1,0.4588115,0.009427008
1_2_13_507,1,0.45715976,0.010666073
1_2_13_508,1,0.46576425,0.011504767
1_2_13_509,1,0.46157348,0.012000872
1_2_13_510,1,0.45650193,0.010979263
1_2_13_511,1,0.46873125,0.011508226
1_2_13_512,1,0.4471442,0.009945132
1_2_13_513,1,0.4726755,0.011803367
1_2_13_514,1,0.52522504,0.01457443
1_2_13_515,1,0.5346239,0.018107677
1_2_13_516,1,0.5346239,0.017465508
1_2_13_517,1,0.47323835,0.013433803
1_2_13_518,1,0.47386414,0.012578432
